chrom	pos	pos_cum	length	DP4	pool_0
Scaffold1	732146	732146	5510682	49	49
Scaffold1	732148	732148	5510682	50	50
Scaffold1	732155	732155	5510682	49	49
Scaffold1	732288	732288	5510682	47	47
Scaffold1	732306	732306	5510682	40	40
Scaffold1	732379	732379	5510682	45	45
Scaffold1	732410	732410	5510682	48	48
Scaffold1	732441	732441	5510682	53	53
Scaffold1	732465	732465	5510682	51	51
Scaffold1	732479	732479	5510682	46	46
Scaffold1	732647	732647	5510682	25	25
Scaffold1	732658	732658	5510682	26	26
Scaffold1	732697	732697	5510682	18	18
Scaffold1	732698	732698	5510682	18	18
Scaffold1	732805	732805	5510682	11	11
Scaffold1	733145	733145	5510682	43	43
Scaffold1	733154	733154	5510682	41	41
Scaffold1	733187	733187	5510682	37	37
Scaffold1	733212	733212	5510682	35	35
Scaffold1	733292	733292	5510682	18	18
Scaffold1	733299	733299	5510682	18	18
Scaffold1	733310	733310	5510682	14	14
Scaffold1	733334	733334	5510682	6	6
Scaffold1	733341	733341	5510682	6	6
Scaffold1	733360	733360	5510682	10	10
Scaffold1	733394	733394	5510682	12	12
Scaffold1	733427	733427	5510682	17	17
Scaffold1	733435	733435	5510682	18	18
Scaffold1	733461	733461	5510682	21	21
Scaffold1	733485	733485	5510682	26	26
Scaffold1	733487	733487	5510682	26	26
Scaffold1	733494	733494	5510682	30	30
Scaffold1	733518	733518	5510682	27	27
Scaffold1	733585	733585	5510682	10	10
Scaffold1	733610	733610	5510682	25	25
Scaffold1	733615	733615	5510682	26	26
Scaffold1	733737	733737	5510682	41	41
Scaffold1	733748	733748	5510682	42	42
Scaffold1	733902	733902	5510682	40	40
Scaffold1	734073	734073	5510682	34	34
Scaffold1	734086	734086	5510682	49	49
Scaffold1	734555	734555	5510682	3	3
Scaffold1	734562	734562	5510682	2	2
Scaffold1	734573	734573	5510682	2	2
Scaffold1	734612	734612	5510682	2	2
Scaffold1	734648	734648	5510682	2	2
Scaffold1	734650	734650	5510682	2	2
Scaffold1	734656	734656	5510682	2	2
Scaffold1	734805	734805	5510682	2	2
Scaffold1	734809	734809	5510682	2	2
Scaffold1	734826	734826	5510682	1	1
Scaffold1	734829	734829	5510682	1	1
Scaffold1	734836	734836	5510682	1	1
Scaffold1	734849	734849	5510682	6	6
Scaffold1	734931	734931	5510682	2	2
Scaffold1	734969	734969	5510682	12	12
Scaffold1	734989	734989	5510682	19	19
Scaffold1	735000	735000	5510682	25	25
Scaffold1	735003	735003	5510682	25	25
Scaffold1	735034	735034	5510682	28	28
Scaffold1	735041	735041	5510682	28	28
Scaffold1	735069	735069	5510682	38	38
Scaffold1	735072	735072	5510682	50	50
Scaffold1	735123	735123	5510682	38	38
Scaffold1	735130	735130	5510682	35	35
Scaffold1	735147	735147	5510682	33	33
Scaffold1	735157	735157	5510682	34	34
Scaffold1	735200	735200	5510682	25	25
Scaffold1	735208	735208	5510682	31	31
Scaffold1	735318	735318	5510682	39	39
Scaffold1	735327	735327	5510682	37	37
Scaffold1	735459	735459	5510682	38	38
Scaffold1	735523	735523	5510682	40	40
Scaffold1	735603	735603	5510682	42	42
Scaffold1	735743	735743	5510682	31	31
Scaffold1	736220	736220	5510682	30	30
Scaffold1	736256	736256	5510682	28	28
Scaffold1	736269	736269	5510682	25	25
Scaffold1	736299	736299	5510682	14	14
Scaffold1	739407	739407	5510682	10	10
Scaffold1	739443	739443	5510682	19	19
Scaffold1	739472	739472	5510682	18	18
Scaffold1	739559	739559	5510682	32	32
Scaffold1	739684	739684	5510682	53	53
Scaffold1	739713	739713	5510682	49	49
Scaffold1	739749	739749	5510682	63	63
Scaffold1	739882	739882	5510682	33	33
Scaffold1	739910	739910	5510682	12	12
Scaffold1	739955	739955	5510682	33	33
Scaffold1	740160	740160	5510682	42	42
Scaffold1	740163	740163	5510682	41	41
Scaffold1	740287	740287	5510682	40	40
Scaffold1	740294	740294	5510682	40	40
Scaffold1	740316	740316	5510682	44	44
Scaffold1	740472	740472	5510682	50	50
Scaffold1	740485	740485	5510682	50	50
Scaffold1	740694	740694	5510682	36	36
Scaffold1	740853	740853	5510682	31	31
Scaffold1	741125	741125	5510682	41	41
Scaffold1	741634	741634	5510682	36	36
Scaffold1	741681	741681	5510682	37	37
Scaffold1	741712	741712	5510682	43	43
Scaffold1	741733	741733	5510682	56	56
Scaffold1	741740	741740	5510682	55	55
Scaffold1	741799	741799	5510682	45	45
Scaffold1	741873	741873	5510682	37	37
Scaffold1	742131	742131	5510682	50	50
Scaffold1	742134	742134	5510682	50	50
Scaffold1	742152	742152	5510682	48	48
Scaffold1	742181	742181	5510682	33	33
Scaffold1	742185	742185	5510682	56	56
Scaffold1	742295	742295	5510682	28	28
Scaffold1	742310	742310	5510682	32	32
Scaffold1	742345	742345	5510682	34	34
Scaffold1	742606	742606	5510682	30	30
Scaffold1	742943	742943	5510682	22	22
Scaffold1	743185	743185	5510682	43	43
Scaffold1	743223	743223	5510682	61	61
Scaffold1	743275	743275	5510682	44	44
Scaffold1	743352	743352	5510682	41	41
Scaffold1	743359	743359	5510682	43	43
Scaffold1	743375	743375	5510682	41	41
Scaffold1	743587	743587	5510682	29	29
Scaffold1	743864	743864	5510682	48	48
Scaffold1	744149	744149	5510682	34	34
Scaffold1	744166	744166	5510682	35	35
Scaffold1	744175	744175	5510682	35	35
Scaffold1	744222	744222	5510682	37	37
Scaffold1	744423	744423	5510682	40	40
Scaffold1	744429	744429	5510682	37	37
Scaffold1	744450	744450	5510682	39	39
Scaffold1	744518	744518	5510682	32	32
Scaffold1	744529	744529	5510682	42	42
Scaffold1	744566	744566	5510682	38	38
Scaffold1	744624	744624	5510682	38	38
Scaffold1	744638	744638	5510682	38	38
Scaffold1	744652	744652	5510682	38	38
Scaffold1	744876	744876	5510682	42	42
Scaffold1	744894	744894	5510682	39	39
Scaffold1	744896	744896	5510682	38	38
Scaffold1	744953	744953	5510682	37	37
Scaffold1	744978	744978	5510682	35	35
Scaffold1	744980	744980	5510682	36	36
Scaffold1	745026	745026	5510682	59	59
Scaffold1	745043	745043	5510682	48	48
Scaffold1	745070	745070	5510682	48	48
Scaffold1	745145	745145	5510682	35	35
Scaffold1	745160	745160	5510682	34	34
Scaffold1	745190	745190	5510682	39	39
Scaffold1	745223	745223	5510682	37	37
Scaffold1	745251	745251	5510682	36	36
Scaffold1	745255	745255	5510682	36	36
Scaffold1	745259	745259	5510682	34	34
Scaffold1	745261	745261	5510682	35	35
Scaffold1	745276	745276	5510682	38	38
Scaffold1	745306	745306	5510682	33	33
Scaffold1	745320	745320	5510682	34	34
Scaffold1	745324	745324	5510682	34	34
Scaffold1	745347	745347	5510682	28	28
Scaffold1	745397	745397	5510682	29	29
Scaffold1	745414	745414	5510682	34	34
Scaffold1	745469	745469	5510682	45	45
Scaffold1	745860	745860	5510682	56	56
Scaffold1	745879	745879	5510682	41	41
Scaffold1	745923	745923	5510682	32	32
Scaffold1	745952	745952	5510682	35	35
Scaffold1	746073	746073	5510682	31	31
Scaffold1	746079	746079	5510682	37	37
Scaffold1	746093	746093	5510682	35	35
Scaffold1	746097	746097	5510682	36	36
Scaffold1	746193	746193	5510682	34	34
Scaffold1	746286	746286	5510682	37	37
Scaffold1	746380	746380	5510682	40	40
Scaffold1	746471	746471	5510682	47	47
Scaffold1	746512	746512	5510682	41	41
Scaffold1	746591	746591	5510682	22	22
Scaffold1	746596	746596	5510682	20	20
Scaffold1	746676	746676	5510682	11	11
Scaffold1	746689	746689	5510682	10	10
Scaffold1	746814	746814	5510682	7	7
Scaffold1	747244	747244	5510682	28	28
Scaffold1	747269	747269	5510682	24	24
Scaffold1	747292	747292	5510682	20	20
Scaffold1	747489	747489	5510682	23	23
Scaffold1	747589	747589	5510682	25	25
Scaffold1	747594	747594	5510682	26	26
Scaffold1	747706	747706	5510682	21	21
Scaffold1	747908	747908	5510682	32	32
Scaffold1	747942	747942	5510682	24	24
Scaffold1	748122	748122	5510682	28	28
Scaffold1	748146	748146	5510682	39	39
Scaffold1	748171	748171	5510682	36	36
Scaffold1	748240	748240	5510682	35	35
Scaffold1	748267	748267	5510682	39	39
Scaffold1	748279	748279	5510682	32	32
Scaffold1	748342	748342	5510682	29	29
Scaffold1	748413	748413	5510682	21	21
Scaffold1	748490	748490	5510682	14	14
Scaffold1	748519	748519	5510682	12	12
Scaffold1	748730	748730	5510682	26	26
Scaffold1	748964	748964	5510682	38	38
Scaffold1	749058	749058	5510682	18	18
Scaffold1	749073	749073	5510682	26	26
Scaffold1	749095	749095	5510682	27	27
Scaffold1	749154	749154	5510682	24	24
Scaffold1	749246	749246	5510682	22	22
Scaffold1	749286	749286	5510682	31	31
Scaffold1	749295	749295	5510682	32	32
Scaffold1	749306	749306	5510682	34	34
Scaffold1	749316	749316	5510682	37	37
Scaffold1	749318	749318	5510682	37	37
Scaffold1	749345	749345	5510682	37	37
Scaffold1	749495	749495	5510682	30	30
Scaffold1	749536	749536	5510682	24	24
Scaffold1	749556	749556	5510682	20	20
Scaffold1	749559	749559	5510682	19	19
Scaffold1	749591	749591	5510682	13	13
Scaffold1	749594	749594	5510682	13	13
Scaffold1	751103	751103	5510682	25	25
Scaffold1	751145	751145	5510682	24	24
Scaffold1	751152	751152	5510682	23	23
Scaffold1	751203	751203	5510682	28	28
Scaffold1	751402	751402	5510682	29	29
Scaffold1	751444	751444	5510682	29	29
Scaffold1	751512	751512	5510682	29	29
Scaffold1	751575	751575	5510682	22	22
Scaffold1	751594	751594	5510682	22	22
Scaffold1	751741	751741	5510682	32	32
Scaffold1	751877	751877	5510682	65	65
Scaffold1	752011	752011	5510682	28	28
Scaffold1	752049	752049	5510682	27	27
Scaffold1	752055	752055	5510682	28	28
Scaffold1	752125	752125	5510682	45	45
Scaffold1	752127	752127	5510682	45	45
Scaffold1	752135	752135	5510682	34	34
Scaffold1	752187	752187	5510682	38	38
Scaffold1	752200	752200	5510682	37	37
Scaffold1	752242	752242	5510682	44	44
Scaffold1	752258	752258	5510682	47	47
Scaffold1	752288	752288	5510682	46	46
Scaffold1	752294	752294	5510682	21	21
Scaffold1	752365	752365	5510682	40	40
Scaffold1	752369	752369	5510682	39	39
Scaffold1	752418	752418	5510682	53	53
Scaffold1	752433	752433	5510682	40	40
Scaffold1	752443	752443	5510682	40	40
Scaffold1	752559	752559	5510682	45	45
Scaffold1	752573	752573	5510682	44	44
Scaffold1	752839	752839	5510682	25	25
Scaffold1	752840	752840	5510682	34	34
Scaffold1	752900	752900	5510682	18	18
Scaffold1	752936	752936	5510682	14	14
Scaffold1	754386	754386	5510682	8	8
Scaffold1	755630	755630	5510682	7	7
Scaffold1	755635	755635	5510682	8	8
Scaffold1	755637	755637	5510682	8	8
Scaffold1	755996	755996	5510682	6	6
Scaffold1	756032	756032	5510682	7	7
Scaffold1	756120	756120	5510682	12	12
Scaffold1	756158	756158	5510682	13	13
Scaffold1	756165	756165	5510682	13	13
Scaffold1	756185	756185	5510682	15	15
Scaffold1	756268	756268	5510682	12	12
Scaffold1	756285	756285	5510682	10	10
Scaffold1	756327	756327	5510682	10	10
Scaffold1	756347	756347	5510682	8	8
Scaffold1	758215	758215	5510682	12	12
Scaffold1	758305	758305	5510682	25	25
Scaffold1	758315	758315	5510682	27	27
Scaffold1	758426	758426	5510682	40	40
Scaffold1	758488	758488	5510682	33	33
Scaffold1	758556	758556	5510682	23	23
Scaffold1	758564	758564	5510682	24	24
Scaffold1	758568	758568	5510682	25	25
Scaffold1	758574	758574	5510682	25	25
Scaffold1	758649	758649	5510682	25	25
Scaffold1	758663	758663	5510682	29	29
Scaffold1	758671	758671	5510682	32	32
Scaffold1	758706	758706	5510682	37	37
Scaffold1	758722	758722	5510682	39	39
Scaffold1	758737	758737	5510682	43	43
Scaffold1	758746	758746	5510682	44	44
Scaffold1	758856	758856	5510682	33	33
Scaffold1	758868	758868	5510682	32	32
Scaffold1	758886	758886	5510682	31	31
Scaffold1	758948	758948	5510682	26	26
Scaffold1	758968	758968	5510682	25	25
Scaffold1	758978	758978	5510682	28	28
Scaffold1	758998	758998	5510682	27	27
Scaffold1	759012	759012	5510682	30	30
Scaffold1	759044	759044	5510682	28	28
Scaffold1	759063	759063	5510682	33	33
Scaffold1	759090	759090	5510682	40	40
Scaffold1	759121	759121	5510682	38	38
Scaffold1	759191	759191	5510682	39	39
Scaffold1	759222	759222	5510682	35	35
Scaffold1	759328	759328	5510682	35	35
Scaffold1	759343	759343	5510682	31	31
Scaffold1	759382	759382	5510682	48	48
Scaffold1	759411	759411	5510682	41	41
Scaffold1	759416	759416	5510682	42	42
Scaffold1	759473	759473	5510682	44	44
Scaffold1	759519	759519	5510682	29	29
Scaffold1	759520	759520	5510682	29	29
Scaffold1	759597	759597	5510682	46	46
Scaffold1	759999	759999	5510682	27	27
Scaffold1	760018	760018	5510682	28	28
Scaffold1	760020	760020	5510682	30	30
Scaffold1	760052	760052	5510682	21	21
Scaffold1	760106	760106	5510682	21	21
Scaffold1	760126	760126	5510682	24	24
Scaffold1	760153	760153	5510682	26	26
Scaffold1	760166	760166	5510682	25	25
Scaffold1	760184	760184	5510682	27	27
Scaffold1	760191	760191	5510682	26	26
Scaffold1	760193	760193	5510682	27	27
Scaffold1	760261	760261	5510682	33	33
Scaffold1	760267	760267	5510682	34	34
Scaffold1	760269	760269	5510682	34	34
Scaffold1	760300	760300	5510682	19	19
Scaffold1	760333	760333	5510682	34	34
Scaffold1	760374	760374	5510682	32	32
Scaffold1	760448	760448	5510682	30	30
Scaffold1	760555	760555	5510682	25	25
Scaffold1	760582	760582	5510682	40	40
Scaffold1	760656	760656	5510682	29	29
Scaffold1	760662	760662	5510682	31	31
Scaffold1	760802	760802	5510682	38	38
Scaffold1	760875	760875	5510682	47	47
Scaffold1	760929	760929	5510682	49	49
Scaffold1	760995	760995	5510682	41	41
Scaffold1	761173	761173	5510682	40	40
Scaffold1	761289	761289	5510682	31	31
Scaffold1	761300	761300	5510682	30	30
Scaffold1	761309	761309	5510682	30	30
Scaffold1	761364	761364	5510682	44	44
Scaffold1	761408	761408	5510682	29	29
Scaffold1	761417	761417	5510682	29	29
Scaffold1	761425	761425	5510682	28	28
Scaffold1	761453	761453	5510682	31	31
Scaffold1	761458	761458	5510682	33	33
Scaffold1	761522	761522	5510682	42	42
Scaffold1	761573	761573	5510682	40	40
Scaffold1	761608	761608	5510682	37	37
Scaffold1	761615	761615	5510682	41	41
Scaffold1	761649	761649	5510682	37	37
Scaffold1	761669	761669	5510682	37	37
Scaffold1	761678	761678	5510682	37	37
Scaffold1	761685	761685	5510682	38	38
Scaffold1	761735	761735	5510682	39	39
Scaffold1	761813	761813	5510682	36	36
Scaffold1	761821	761821	5510682	34	34
Scaffold1	761900	761900	5510682	31	31
Scaffold1	761959	761959	5510682	24	24
Scaffold1	762002	762002	5510682	24	24
Scaffold1	762287	762287	5510682	42	42
Scaffold1	762358	762358	5510682	32	32
Scaffold1	762404	762404	5510682	35	35
Scaffold1	762415	762415	5510682	36	36
Scaffold1	762692	762692	5510682	69	69
Scaffold1	762913	762913	5510682	49	49
Scaffold1	762928	762928	5510682	60	60
Scaffold1	762980	762980	5510682	33	33
Scaffold1	763021	763021	5510682	26	26
Scaffold1	763070	763070	5510682	31	31
Scaffold1	763077	763077	5510682	32	32
Scaffold1	763109	763109	5510682	36	36
Scaffold1	763121	763121	5510682	41	41
Scaffold1	763131	763131	5510682	55	55
Scaffold1	763156	763156	5510682	39	39
Scaffold1	763158	763158	5510682	39	39
Scaffold1	763198	763198	5510682	39	39
Scaffold1	763234	763234	5510682	40	40
Scaffold1	763249	763249	5510682	42	42
Scaffold1	763279	763279	5510682	39	39
Scaffold1	763357	763357	5510682	43	43
Scaffold1	763365	763365	5510682	47	47
Scaffold1	763384	763384	5510682	44	44
Scaffold1	763385	763385	5510682	44	44
Scaffold1	763397	763397	5510682	46	46
Scaffold1	763434	763434	5510682	45	45
Scaffold1	763458	763458	5510682	63	63
Scaffold1	763461	763461	5510682	24	24
Scaffold1	763505	763505	5510682	41	41
Scaffold1	763552	763552	5510682	34	34
Scaffold1	763576	763576	5510682	37	37
Scaffold1	763695	763695	5510682	29	29
Scaffold1	763843	763843	5510682	35	35
Scaffold1	763857	763857	5510682	43	43
Scaffold1	763979	763979	5510682	77	77
Scaffold1	763991	763991	5510682	53	53
Scaffold1	764090	764090	5510682	42	42
Scaffold1	764099	764099	5510682	45	45
Scaffold1	764120	764120	5510682	41	41
Scaffold1	764192	764192	5510682	40	40
Scaffold1	764194	764194	5510682	39	39
Scaffold1	764259	764259	5510682	32	32
Scaffold1	764333	764333	5510682	31	31
Scaffold1	764346	764346	5510682	28	28
Scaffold1	764410	764410	5510682	20	20
Scaffold1	764466	764466	5510682	16	16
Scaffold1	764514	764514	5510682	14	14
Scaffold1	764518	764518	5510682	15	15
Scaffold1	764563	764563	5510682	20	20
Scaffold1	764578	764578	5510682	16	16
Scaffold1	764690	764690	5510682	44	44
Scaffold1	764752	764752	5510682	37	37
Scaffold1	764810	764810	5510682	31	31
Scaffold1	764811	764811	5510682	32	32
Scaffold1	764850	764850	5510682	28	28
Scaffold1	764901	764901	5510682	21	21
Scaffold1	764905	764905	5510682	20	20
Scaffold1	764910	764910	5510682	18	18
Scaffold1	764911	764911	5510682	10	10
Scaffold1	764920	764920	5510682	18	18
Scaffold1	764975	764975	5510682	28	28
Scaffold1	765000	765000	5510682	20	20
Scaffold1	765031	765031	5510682	33	33
Scaffold1	765063	765063	5510682	35	35
Scaffold1	765068	765068	5510682	35	35
Scaffold1	765074	765074	5510682	32	32
Scaffold1	765194	765194	5510682	33	33
Scaffold1	765199	765199	5510682	42	42
Scaffold1	765256	765256	5510682	27	27
Scaffold1	765291	765291	5510682	35	35
Scaffold1	765341	765341	5510682	39	39
Scaffold1	765361	765361	5510682	22	22
Scaffold1	765364	765364	5510682	20	20
Scaffold1	765379	765379	5510682	41	41
Scaffold1	765396	765396	5510682	42	42
Scaffold1	765410	765410	5510682	45	45
Scaffold1	765447	765447	5510682	33	33
Scaffold1	765468	765468	5510682	32	32
Scaffold1	765491	765491	5510682	39	39
Scaffold1	765530	765530	5510682	32	32
Scaffold1	765674	765674	5510682	40	40
Scaffold1	765719	765719	5510682	37	37
Scaffold1	765758	765758	5510682	37	37
Scaffold1	765813	765813	5510682	47	47
Scaffold1	765835	765835	5510682	38	38
Scaffold1	765845	765845	5510682	34	34
Scaffold1	765865	765865	5510682	32	32
Scaffold1	765957	765957	5510682	38	38
Scaffold1	765976	765976	5510682	38	38
Scaffold1	765982	765982	5510682	36	36
Scaffold1	765992	765992	5510682	36	36
Scaffold1	765998	765998	5510682	42	42
Scaffold1	766052	766052	5510682	45	45
Scaffold1	766059	766059	5510682	43	43
Scaffold1	766065	766065	5510682	53	53
Scaffold1	766176	766176	5510682	43	43
Scaffold1	766196	766196	5510682	40	40
Scaffold1	766254	766254	5510682	38	38
Scaffold1	766259	766259	5510682	39	39
Scaffold1	766261	766261	5510682	40	40
Scaffold1	766331	766331	5510682	34	34
Scaffold1	766346	766346	5510682	38	38
Scaffold1	766383	766383	5510682	35	35
Scaffold1	766407	766407	5510682	37	37
Scaffold1	766624	766624	5510682	52	52
Scaffold1	766702	766702	5510682	36	36
Scaffold1	766710	766710	5510682	39	39
Scaffold1	766721	766721	5510682	37	37
Scaffold1	766779	766779	5510682	27	27
Scaffold1	766839	766839	5510682	16	16
Scaffold1	766965	766965	5510682	16	16
Scaffold1	766983	766983	5510682	19	19
Scaffold1	766991	766991	5510682	20	20
Scaffold1	767070	767070	5510682	2	2
Scaffold1	767071	767071	5510682	2	2
Scaffold1	767083	767083	5510682	20	20
Scaffold1	767087	767087	5510682	19	19
Scaffold1	767105	767105	5510682	21	21
Scaffold1	767121	767121	5510682	21	21
Scaffold1	767133	767133	5510682	19	19
Scaffold1	767140	767140	5510682	20	20
Scaffold1	767160	767160	5510682	21	21
Scaffold1	767200	767200	5510682	30	30
Scaffold1	767219	767219	5510682	30	30
Scaffold1	767281	767281	5510682	35	35
Scaffold1	767312	767312	5510682	19	19
Scaffold1	767316	767316	5510682	20	20
Scaffold1	767328	767328	5510682	34	34
Scaffold1	767346	767346	5510682	27	27
Scaffold1	767357	767357	5510682	27	27
Scaffold1	767361	767361	5510682	27	27
Scaffold1	767411	767411	5510682	30	30
Scaffold1	767429	767429	5510682	39	39
Scaffold1	767446	767446	5510682	43	43
Scaffold1	767489	767489	5510682	38	38
Scaffold1	767491	767491	5510682	37	37
Scaffold1	767539	767539	5510682	37	37
Scaffold1	767548	767548	5510682	38	38
Scaffold1	767633	767633	5510682	43	43
Scaffold1	767975	767975	5510682	45	45
Scaffold1	768166	768166	5510682	45	45
Scaffold1	768193	768193	5510682	42	42
Scaffold1	768859	768859	5510682	44	44
Scaffold1	769434	769434	5510682	38	38
Scaffold1	769471	769471	5510682	38	38
Scaffold1	769564	769564	5510682	37	37
Scaffold1	769761	769761	5510682	52	52
Scaffold1	769848	769848	5510682	59	59
Scaffold1	769906	769906	5510682	31	31
Scaffold1	769929	769929	5510682	33	33
Scaffold1	770351	770351	5510682	52	52
Scaffold1	770374	770374	5510682	35	35
Scaffold1	770380	770380	5510682	35	35
Scaffold1	770475	770475	5510682	35	35
Scaffold1	770507	770507	5510682	40	40
Scaffold1	770518	770518	5510682	39	39
Scaffold1	770553	770553	5510682	38	38
Scaffold1	770594	770594	5510682	37	37
Scaffold1	770629	770629	5510682	40	40
Scaffold1	770638	770638	5510682	44	44
Scaffold1	770686	770686	5510682	39	39
Scaffold1	770707	770707	5510682	35	35
Scaffold1	770819	770819	5510682	36	36
Scaffold1	770832	770832	5510682	27	27
Scaffold1	770882	770882	5510682	25	25
Scaffold1	770890	770890	5510682	25	25
Scaffold1	770915	770915	5510682	28	28
Scaffold1	770940	770940	5510682	24	24
Scaffold1	770945	770945	5510682	22	22
Scaffold1	770983	770983	5510682	26	26
Scaffold1	770989	770989	5510682	26	26
Scaffold1	771056	771056	5510682	22	22
Scaffold1	771076	771076	5510682	22	22
Scaffold1	771150	771150	5510682	18	18
Scaffold1	771350	771350	5510682	32	32
Scaffold1	772889	772889	5510682	6	6
Scaffold1	772924	772924	5510682	11	11
Scaffold1	772945	772945	5510682	18	18
Scaffold1	772976	772976	5510682	25	25
Scaffold1	773026	773026	5510682	45	45
Scaffold1	773075	773075	5510682	35	35
Scaffold1	773695	773695	5510682	41	41
Scaffold1	773758	773758	5510682	39	39
Scaffold1	773826	773826	5510682	35	35
Scaffold1	773852	773852	5510682	29	29
Scaffold1	773934	773934	5510682	18	18
Scaffold1	774001	774001	5510682	11	11
Scaffold1	774101	774101	5510682	8	8
Scaffold1	774670	774670	5510682	18	18
Scaffold1	774674	774674	5510682	19	19
Scaffold1	774772	774772	5510682	36	36
Scaffold1	775369	775369	5510682	9	9
Scaffold1	775425	775425	5510682	8	8
Scaffold1	775543	775543	5510682	2	2
Scaffold1	775565	775565	5510682	2	2
Scaffold1	775623	775623	5510682	4	4
Scaffold1	775655	775655	5510682	19	19
Scaffold1	775667	775667	5510682	20	20
Scaffold1	775708	775708	5510682	10	10
Scaffold1	775754	775754	5510682	19	19
Scaffold1	775756	775756	5510682	17	17
Scaffold1	775773	775773	5510682	20	20
Scaffold1	775798	775798	5510682	13	13
Scaffold1	775805	775805	5510682	18	18
Scaffold1	775812	775812	5510682	18	18
Scaffold1	775874	775874	5510682	20	20
Scaffold1	775918	775918	5510682	19	19
Scaffold1	775946	775946	5510682	23	23
Scaffold1	775989	775989	5510682	9	9
Scaffold1	776020	776020	5510682	23	23
Scaffold1	776057	776057	5510682	6	6
Scaffold1	776066	776066	5510682	25	25
Scaffold1	776068	776068	5510682	27	27
Scaffold1	776095	776095	5510682	28	28
Scaffold1	776108	776108	5510682	14	14
Scaffold1	776124	776124	5510682	32	32
Scaffold1	776127	776127	5510682	32	32
Scaffold1	776150	776150	5510682	36	36
Scaffold1	776159	776159	5510682	34	34
Scaffold1	776165	776165	5510682	5	5
Scaffold1	776183	776183	5510682	32	32
Scaffold1	776192	776192	5510682	29	29
Scaffold1	776213	776213	5510682	33	33
Scaffold1	776266	776266	5510682	23	23
Scaffold1	776295	776295	5510682	21	21
Scaffold1	776300	776300	5510682	27	27
Scaffold1	776352	776352	5510682	13	13
Scaffold1	776355	776355	5510682	9	9
Scaffold1	776360	776360	5510682	14	14
Scaffold1	776365	776365	5510682	22	22
Scaffold1	776376	776376	5510682	24	24
Scaffold1	776407	776407	5510682	27	27
Scaffold1	776408	776408	5510682	27	27
Scaffold1	776417	776417	5510682	29	29
Scaffold1	776423	776423	5510682	33	33
Scaffold1	776465	776465	5510682	34	34
Scaffold1	776497	776497	5510682	34	34
Scaffold1	776518	776518	5510682	36	36
Scaffold1	776528	776528	5510682	38	38
Scaffold1	776561	776561	5510682	38	38
Scaffold1	776577	776577	5510682	55	55
Scaffold1	776593	776593	5510682	38	38
Scaffold1	776927	776927	5510682	40	40
Scaffold1	777005	777005	5510682	38	38
Scaffold1	777060	777060	5510682	34	34
Scaffold1	777121	777121	5510682	39	39
Scaffold1	777131	777131	5510682	43	43
Scaffold1	777141	777141	5510682	34	34
Scaffold1	777161	777161	5510682	33	33
Scaffold1	777317	777317	5510682	35	35
Scaffold1	777413	777413	5510682	39	39
Scaffold1	777500	777500	5510682	38	38
Scaffold1	777613	777613	5510682	33	33
Scaffold1	777753	777753	5510682	36	36
Scaffold1	777822	777822	5510682	33	33
Scaffold1	777873	777873	5510682	41	41
Scaffold1	778047	778047	5510682	29	29
Scaffold1	778134	778134	5510682	30	30
Scaffold1	778189	778189	5510682	26	26
Scaffold1	778221	778221	5510682	31	31
Scaffold1	778222	778222	5510682	32	32
Scaffold1	778266	778266	5510682	29	29
Scaffold1	778293	778293	5510682	27	27
Scaffold1	778483	778483	5510682	24	24
Scaffold1	779886	779886	5510682	29	29
Scaffold1	779898	779898	5510682	29	29
Scaffold1	779976	779976	5510682	32	32
Scaffold1	780120	780120	5510682	38	38
Scaffold1	780340	780340	5510682	32	32
Scaffold1	780588	780588	5510682	35	35
Scaffold1	780656	780656	5510682	37	37
Scaffold1	780733	780733	5510682	37	37
Scaffold1	780795	780795	5510682	49	49
Scaffold1	780800	780800	5510682	62	62
Scaffold1	780933	780933	5510682	50	50
Scaffold1	780947	780947	5510682	51	51
Scaffold1	780960	780960	5510682	50	50
Scaffold1	781010	781010	5510682	40	40
Scaffold1	781017	781017	5510682	38	38
Scaffold1	781022	781022	5510682	36	36
Scaffold1	781070	781070	5510682	29	29
Scaffold1	781090	781090	5510682	27	27
Scaffold1	781102	781102	5510682	27	27
Scaffold1	781120	781120	5510682	19	19
Scaffold1	781125	781125	5510682	16	16
Scaffold1	781129	781129	5510682	20	20
Scaffold1	781143	781143	5510682	16	16
Scaffold1	781173	781173	5510682	14	14
Scaffold1	781180	781180	5510682	14	14
Scaffold1	781242	781242	5510682	23	23
Scaffold1	781328	781328	5510682	39	39
Scaffold1	781374	781374	5510682	40	40
Scaffold1	781384	781384	5510682	38	38
Scaffold1	781424	781424	5510682	33	33
Scaffold1	781584	781584	5510682	33	33
Scaffold1	781656	781656	5510682	29	29
Scaffold1	781793	781793	5510682	49	49
Scaffold1	781964	781964	5510682	43	43
Scaffold1	782024	782024	5510682	59	59
Scaffold1	782157	782157	5510682	32	32
Scaffold1	782549	782549	5510682	37	37
Scaffold1	782563	782563	5510682	44	44
Scaffold1	782636	782636	5510682	34	34
Scaffold1	782639	782639	5510682	34	34
Scaffold1	782692	782692	5510682	36	36
Scaffold1	782791	782791	5510682	28	28
Scaffold1	782835	782835	5510682	18	18
Scaffold1	782917	782917	5510682	19	19
Scaffold1	782927	782927	5510682	19	19
Scaffold1	782939	782939	5510682	22	22
